credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
554,Spain,Male,30,6.0,135370.12,1,1,1,179689.05,1
640,France,Female,66,9.0,116037.76,1,0,1,184636.05,0
423,France,Female,36,1.0,97665.61,1,1,0,118372.55,1
506,France,Male,34,7.0,0.0,2,0,0,115842.1,0
724,France,Male,28,5.0,97612.12,1,1,1,96498.14,0
634,Spain,Male,63,10.0,0.0,2,1,0,30772.86,1
555,France,Male,29,4.0,128744.04,1,1,1,47454.93,0
799,Germany,Male,28,7.0,167658.33,2,1,1,111138.25,0
703,Spain,Male,29,9.0,0.0,2,1,0,50679.48,0
721,France,Female,40,3.0,0.0,2,1,1,122580.48,0
653,France,Female,46,5.0,0.0,2,1,0,49707.85,0
838,Spain,Female,39,5.0,166733.92,2,1,0,14279.44,0
695,France,Female,31,5.0,106089.2,1,0,0,99537.68,0
800,Spain,Male,38,1.0,0.0,2,1,0,51553.43,0
705,France,Female,38,10.0,123894.43,1,1,0,21177.1,0
616,Spain,Female,36,6.0,132311.71,1,0,0,15462.84,0
623,Germany,Male,50,7.0,126608.37,1,0,1,645.61,1
713,France,Male,44,1.0,63438.91,1,1,0,64375.4,0
501,France,Male,40,4.0,125832.2,1,1,1,100433.83,0
813,Spain,Male,27,1.0,137275.36,1,0,1,115733.16,0
597,Germany,Female,72,6.0,124978.19,2,1,1,7144.46,0
545,France,Male,30,3.0,0.0,2,1,0,170307.43,0
850,France,Female,29,10.0,0.0,2,1,1,199775.67,0
817,France,Female,55,10.0,117561.49,1,1,0,95941.55,1
602,Germany,Male,38,2.0,71667.97,2,0,0,137111.89,0
564,France,Female,28,1.0,0.0,1,1,1,162428.05,0
644,Spain,Male,18,7.0,0.0,1,0,1,59645.24,1
468,France,Male,22,2.0,0.0,2,1,0,28123.99,0
648,Spain,Female,56,6.0,157559.59,2,1,0,140991.23,1
625,France,Female,39,5.0,0.0,2,1,0,32615.21,0
528,France,Female,32,4.0,85615.66,2,1,0,156192.43,0
667,France,Male,42,7.0,0.0,1,0,1,108348.94,1
762,Germany,Female,34,8.0,98592.88,1,0,1,191790.29,1
671,Germany,Female,31,6.0,105864.6,2,1,0,145567.34,0
835,France,Male,28,2.0,163569.61,2,1,1,154559.28,0
729,Spain,Male,37,10.0,0.0,2,1,0,100862.54,0
775,Germany,Male,33,2.0,83501.66,2,1,0,128841.31,0
608,Spain,Female,41,1.0,83807.86,1,0,1,112542.58,0
746,France,Male,58,3.0,0.0,3,1,1,80344.96,1
577,Spain,Female,39,4.0,0.0,2,1,0,91366.42,0
548,Germany,Female,36,2.0,108913.84,2,1,1,140460.01,0
709,France,Male,39,8.0,0.0,2,1,0,56214.09,0
661,Spain,Male,39,6.0,132628.98,1,0,0,38812.67,0
789,France,Male,37,3.0,0.0,1,1,0,121883.87,1
623,Germany,Female,48,1.0,108076.33,1,1,0,118855.26,1
628,Germany,Male,38,8.0,113525.84,1,1,0,46044.48,1
622,Germany,Female,52,9.0,111973.97,1,1,1,162756.29,1
489,France,Male,38,8.0,0.0,2,0,1,196990.79,0
548,France,Female,35,10.0,0.0,1,1,1,31299.71,0
630,Spain,Male,35,1.0,0.0,2,0,0,186826.22,0
847,France,Male,66,7.0,123760.68,1,0,1,53157.16,0
606,France,Male,32,6.0,0.0,2,0,1,36540.63,0
713,Spain,Female,26,4.0,122857.46,2,1,0,144682.17,1
676,Germany,Female,34,4.0,89437.03,1,1,1,189540.95,0
628,Spain,Male,50,0.0,0.0,1,0,0,144366.83,1
533,France,Male,36,7.0,85311.7,1,0,1,156731.91,0
451,Germany,Female,38,1.0,61482.47,1,1,1,167538.66,0
749,France,Male,40,1.0,139290.41,1,1,0,182855.42,1
507,France,Male,33,7.0,0.0,2,1,1,85411.01,0
647,Germany,Female,35,3.0,166518.63,2,1,0,147930.46,0
741,Spain,Male,35,6.0,74371.49,1,0,0,99595.67,0
607,France,Female,39,10.0,0.0,3,1,0,132741.13,1
563,Spain,Male,32,6.0,0.0,2,1,1,19720.08,0
717,France,Male,31,4.0,129722.57,1,0,0,41176.6,0
732,France,Male,62,2.0,0.0,2,1,1,25438.87,0
564,France,Male,31,0.0,110527.17,1,1,1,87060.77,0
664,Spain,Male,32,5.0,133705.74,1,0,0,134455.84,0
606,Germany,Male,45,5.0,63832.43,1,1,1,93707.8,0
729,Germany,Male,46,5.0,117837.43,1,1,0,104016.61,1
660,Spain,Female,42,5.0,0.0,3,1,1,189016.24,1
629,France,Male,40,2.0,0.0,1,1,0,106.67,0
741,Spain,Male,25,4.0,0.0,2,1,1,73873.65,0
808,France,Female,33,2.0,103516.87,1,1,0,113907.8,0
678,Germany,Female,51,1.0,145751.03,1,0,0,109718.44,1
706,France,Male,30,3.0,98415.37,1,1,1,110520.48,0
529,France,Female,38,2.0,0.0,1,1,0,146388.85,1
700,France,Female,34,2.0,76322.69,1,1,0,128136.29,0
667,Spain,Female,36,9.0,121542.57,2,1,1,186841.71,0
529,Spain,Female,43,5.0,0.0,2,0,0,79476.63,0
850,Spain,Male,48,2.0,0.0,1,1,0,169425.3,1
592,France,Male,54,8.0,0.0,1,1,1,28737.71,1
730,Spain,Female,39,6.0,140094.59,1,1,0,172450.04,1
598,France,Female,34,4.0,0.0,2,0,0,60894.26,0
751,Germany,Female,36,6.0,169831.46,2,1,1,27758.36,0
626,France,Female,34,3.0,0.0,2,1,1,37870.29,0
684,France,Female,38,5.0,133189.4,1,0,0,127388.06,0
683,France,Female,26,7.0,0.0,2,1,0,86619.77,0
602,France,Female,25,0.0,0.0,2,1,1,101274.17,0
725,Germany,Female,39,5.0,116803.8,1,1,0,124052.97,0
635,Spain,Male,35,2.0,113635.16,1,1,0,90883.12,0
632,France,Male,42,4.0,126115.6,1,1,0,100998.5,0
849,France,Female,41,9.0,115465.28,1,1,0,103174.5,0
686,France,Female,34,1.0,0.0,2,1,0,87278.48,0
682,France,Female,27,1.0,97893.2,1,1,0,166144.98,0
686,Germany,Male,39,3.0,129626.19,2,1,1,103220.56,0
579,Spain,Male,33,1.0,0.0,2,1,1,54816.57,0
709,France,Male,36,0.0,0.0,2,1,0,46811.77,0
587,France,Male,42,1.0,0.0,1,0,0,123006.91,0
616,France,Male,31,1.0,0.0,2,1,1,54706.75,0
593,Germany,Female,41,4.0,119703.1,2,1,1,109783.29,0
623,Spain,Female,40,4.0,0.0,3,1,0,31669.18,0
723,Germany,Female,49,0.0,153855.52,1,1,1,180862.26,1
604,Spain,Female,34,3.0,0.0,2,1,0,38587.7,0
670,France,Male,22,2.0,114991.45,1,1,1,37392.56,0
626,Germany,Male,36,2.0,181671.16,2,1,1,57531.14,0
599,Spain,Female,46,7.0,81742.84,2,1,0,83282.21,0
625,Spain,Male,32,7.0,106957.28,1,1,1,134794.02,0
700,France,Male,26,4.0,119009.57,1,1,0,141926.43,0
485,Germany,Male,34,3.0,133658.24,1,1,0,70209.83,0
818,France,Male,36,4.0,0.0,2,1,1,8037.03,0
718,France,Male,29,2.0,0.0,1,1,0,126336.72,0
780,Spain,Male,47,4.0,86006.21,1,1,1,37973.13,0
641,France,Male,77,9.0,0.0,3,1,1,81514.06,0
619,Spain,Female,45,0.0,0.0,2,0,0,113645.4,0
635,Spain,Female,41,10.0,0.0,2,1,1,61994.2,0
850,Germany,Female,70,1.0,96947.58,3,1,0,62282.99,1
606,Spain,Male,38,7.0,128578.52,1,1,1,193878.51,0
551,France,Male,43,7.0,0.0,2,1,0,178393.68,0
803,Germany,Male,41,9.0,137742.9,2,1,1,166957.82,0
617,France,Male,41,7.0,0.0,2,0,1,14496.67,0
614,Spain,Female,40,7.0,113348.5,1,1,1,77789.01,0
633,Germany,Male,30,2.0,109786.82,2,1,1,139712.81,0
685,France,Female,43,1.0,132667.17,1,1,1,41876.98,0
550,Germany,Male,52,5.0,121016.23,1,1,1,41730.37,1
776,France,Female,29,5.0,0.0,2,1,1,143301.49,0
760,Germany,Male,34,6.0,121303.77,2,1,1,59325.21,0
788,Germany,Female,57,8.0,93716.72,1,1,1,180150.49,1
516,France,Male,35,10.0,104088.59,2,0,0,119666.0,0
568,Spain,Male,27,5.0,126815.97,2,0,1,118648.12,0
815,France,Male,37,1.0,166115.42,1,1,0,67208.3,0
620,Germany,Female,34,8.0,102251.57,1,1,0,120672.09,0
658,Germany,Female,28,9.0,152812.58,1,1,0,166682.57,0
797,Spain,Male,59,4.0,129321.44,1,1,1,93624.55,0
504,Germany,Male,56,9.0,104217.3,1,0,0,55857.48,1
850,Germany,Male,39,3.0,124548.99,2,1,1,120380.12,0
604,Spain,Female,26,3.0,0.0,2,1,0,155248.62,0
681,France,Female,41,0.0,120549.29,2,1,0,175722.31,0
679,France,Female,33,6.0,0.0,2,1,1,98015.85,0
547,France,Female,32,2.0,0.0,2,1,0,132002.83,0
666,Spain,Female,47,5.0,0.0,1,0,0,166650.9,1
452,France,Female,32,5.0,0.0,2,0,1,75279.39,0
708,France,Female,44,2.0,161887.81,2,1,0,84870.23,0
803,Spain,Female,37,1.0,0.0,2,0,0,7455.2,0
693,France,Male,40,4.0,130661.96,1,1,1,101918.96,0
524,Germany,Female,37,9.0,127480.58,2,1,0,179634.69,0
694,Germany,Male,31,6.0,109052.59,2,1,1,19448.93,1
657,Spain,Female,37,0.0,163607.18,1,0,1,44203.55,0
488,France,Male,43,10.0,112751.13,1,1,1,28332.0,0
569,France,Male,28,7.0,0.0,2,1,0,73977.23,0
707,Spain,Female,32,4.0,132835.56,1,0,0,136877.24,0
611,Germany,Male,31,0.0,107884.81,2,1,1,183487.98,0
650,France,Male,34,4.0,106005.54,1,0,1,142995.32,0
728,Spain,Female,29,1.0,0.0,1,1,1,83056.22,0
784,Spain,Male,23,2.0,0.0,1,1,1,6847.73,0
725,France,Female,31,6.0,0.0,1,0,0,61326.43,0
560,France,Female,30,0.0,108883.29,1,1,0,27914.95,0
682,France,Male,37,5.0,0.0,2,0,1,112554.68,0
674,Spain,Female,39,6.0,0.0,2,1,1,9574.83,0
610,Spain,Male,29,9.0,0.0,3,0,1,83912.24,0
479,France,Female,35,2.0,113090.4,1,1,0,195649.79,0
655,Spain,Male,37,1.0,0.0,1,1,1,106040.97,0
629,France,Male,46,1.0,130666.2,1,1,1,161125.67,1
515,France,Male,48,5.0,129387.94,1,0,1,147955.91,1
700,Germany,Female,30,4.0,116377.48,1,1,1,134417.31,0
536,Spain,Male,40,9.0,0.0,2,1,1,11959.03,0
617,France,Male,74,10.0,0.0,2,1,1,53949.98,0
505,Spain,Male,35,8.0,116932.59,1,1,0,91092.84,0
850,Spain,Male,51,3.0,109799.55,2,1,1,12457.76,1
558,Germany,Male,25,10.0,111363.1,2,1,0,197264.35,0
503,Spain,Male,31,4.0,0.0,2,1,1,21645.06,0
616,France,Male,34,10.0,0.0,2,1,0,25662.27,0
544,France,Male,30,4.0,73218.89,1,0,1,126796.69,0
692,Germany,Female,41,8.0,130701.29,1,1,0,59354.24,1
639,Spain,Female,35,5.0,136526.26,2,1,0,59653.03,0
829,France,Female,22,7.0,150126.44,1,1,0,152107.93,1
496,Spain,Female,44,0.0,179356.28,2,1,0,2919.21,1
850,France,Male,43,4.0,161256.53,1,1,1,140071.57,0
707,France,Female,36,6.0,0.0,1,0,0,98810.78,0
825,France,Male,40,6.0,132308.22,1,0,0,117122.5,0
537,Spain,Female,38,1.0,0.0,2,0,1,41233.97,0
687,France,Female,34,9.0,125474.44,1,1,0,198929.84,0
533,Spain,Female,52,7.0,0.0,1,0,1,194113.99,1
647,Germany,Female,22,3.0,97975.82,2,0,1,62083.0,0
586,Germany,Female,47,5.0,157099.47,2,1,1,65481.86,0
477,Germany,Male,48,8.0,129250.0,2,1,1,157937.35,0
662,France,Female,32,0.0,133950.37,1,1,1,48725.68,1
651,Spain,Female,63,8.0,129968.67,1,1,1,11830.53,0
755,France,Male,29,9.0,117035.89,1,1,1,21862.19,0
721,Germany,Male,28,9.0,154475.54,2,0,1,101300.94,1
850,Germany,Male,38,7.0,101985.81,2,0,0,43801.27,0
782,Spain,Male,34,6.0,147422.44,1,0,1,42143.61,0
498,France,Male,34,2.0,0.0,2,1,1,148528.24,0
748,France,Male,44,4.0,112610.77,1,0,1,2048.55,0
512,France,Female,75,2.0,0.0,1,1,0,123304.62,0
572,Spain,Male,31,5.0,98108.79,1,0,1,119996.95,0
587,Spain,Female,34,1.0,0.0,2,1,1,97932.68,0
731,Spain,Female,40,5.0,171325.98,1,1,1,159718.27,1
458,Germany,Male,44,7.0,84386.57,1,1,0,178642.73,0
513,France,Female,37,1.0,0.0,2,1,0,110142.34,0
745,Germany,Female,44,0.0,119638.21,1,1,1,34265.08,1
640,Spain,Male,39,0.0,0.0,1,1,1,105997.25,0
850,France,Male,35,2.0,0.0,2,1,1,56991.66,0
774,Germany,Male,36,9.0,130809.77,1,1,0,152290.28,0
611,Spain,Male,46,2.0,0.0,2,1,0,45886.33,0
580,Germany,Male,45,2.0,179334.83,2,1,1,169303.65,0
752,France,Male,38,6.0,145974.79,2,1,1,137694.23,0
844,France,Female,41,10.0,76319.64,1,1,1,141175.18,1
707,Spain,Male,48,8.0,88441.64,1,1,1,119903.2,1
710,France,Male,47,5.0,158623.14,1,0,0,83499.89,1
600,Germany,Male,43,8.0,133379.41,1,1,0,177378.66,1
598,Spain,Female,38,6.0,0.0,2,0,0,173783.38,0
514,France,Male,26,1.0,0.0,2,0,0,121551.93,0
639,France,Female,35,1.0,103015.12,2,1,1,139094.12,0
676,France,Male,20,1.0,80569.73,1,0,0,68621.98,0
845,Germany,Female,43,3.0,152063.59,2,1,0,97910.06,0
759,France,Female,31,1.0,109848.6,1,1,1,42012.55,0
536,Germany,Female,35,4.0,121520.36,1,0,0,77178.42,0
690,Spain,Male,36,10.0,0.0,2,1,0,55902.93,0
681,France,Female,79,0.0,0.0,2,0,1,170968.99,0
720,France,Female,43,6.0,137824.03,2,1,0,172557.77,0
555,France,Male,40,10.0,139930.18,1,1,1,105720.09,0
605,France,Male,35,6.0,0.0,2,1,1,45206.57,0
628,Germany,Male,27,5.0,95826.49,2,1,0,155996.96,0
648,Spain,Male,46,9.0,127209.0,2,1,0,77405.95,1
643,France,Female,33,2.0,137811.75,1,1,1,184856.89,0
613,France,Male,40,4.0,0.0,1,0,0,151325.24,0
793,Spain,Male,41,9.0,0.0,2,1,0,152153.74,0
751,France,Female,48,9.0,0.0,1,1,0,137508.42,1
598,Germany,Male,20,8.0,180293.84,2,1,1,29552.7,0
781,France,Female,19,3.0,0.0,2,1,1,124297.32,0
794,France,Male,35,6.0,0.0,2,1,1,68730.91,0
611,France,Female,37,6.0,0.0,2,1,0,110782.88,0
757,France,Male,28,3.0,75381.15,1,1,1,199727.72,0
494,Germany,Female,38,7.0,174937.64,1,1,0,40084.32,0
697,Spain,Male,62,7.0,0.0,1,1,0,129188.18,1
598,Germany,Female,46,7.0,131769.04,1,0,0,184980.23,1
684,Germany,Female,56,3.0,127585.98,3,1,1,80593.49,1
798,Germany,Female,29,8.0,80204.11,2,1,0,70223.22,0
502,Germany,Female,57,3.0,101465.31,1,1,0,43568.31,1
492,France,Male,29,1.0,144591.96,1,1,1,196293.76,0
732,Germany,Female,29,1.0,154333.82,1,1,1,138527.56,0
729,Germany,Female,42,4.0,97495.8,2,0,0,2002.5,0
514,Spain,Male,30,7.0,0.0,1,0,1,125010.24,0
693,France,Male,41,1.0,0.0,2,0,0,156381.47,0
850,France,Male,36,3.0,0.0,2,1,0,195033.07,0
591,Germany,Female,35,2.0,90194.34,2,1,0,57064.57,0
850,France,Male,32,4.0,0.0,1,1,1,180622.02,0
646,France,Female,38,2.0,0.0,2,0,0,178752.73,0
784,Spain,Male,48,7.0,0.0,2,1,1,182609.97,0
649,Germany,Male,78,4.0,68345.86,2,1,1,142566.75,0
592,Germany,Female,70,5.0,71816.74,2,1,0,105096.82,1
631,Spain,Female,41,0.0,0.0,1,0,0,87959.83,0
684,France,Male,46,0.0,0.0,2,1,1,36376.97,0
678,Germany,Male,36,6.0,118448.15,2,1,0,53172.02,0
660,Germany,Male,41,1.0,129901.21,1,1,0,26025.6,1
585,France,Male,42,2.0,0.0,2,1,1,18657.77,0
727,France,Male,28,5.0,0.0,2,0,1,19653.08,0
849,Germany,Female,49,9.0,132934.89,1,1,0,171056.65,1
680,Spain,Female,34,7.0,0.0,2,1,0,98949.85,0
762,Spain,Female,60,10.0,168920.75,1,1,0,31445.03,1
629,Spain,Male,36,1.0,161757.87,2,1,1,146371.72,0
833,Germany,Male,29,1.0,96462.25,2,0,1,48986.18,0
663,Spain,Male,33,9.0,0.0,2,0,0,91514.62,0
543,France,Male,43,9.0,0.0,2,1,1,78858.07,0
595,Germany,Female,41,2.0,138878.81,1,0,1,112269.67,0
682,France,Male,26,8.0,0.0,2,1,0,178373.43,0
620,France,Male,28,8.0,0.0,2,1,1,199909.32,0
673,Spain,Female,57,4.0,0.0,2,1,1,49684.09,0
688,Spain,Female,46,8.0,155681.72,1,1,0,26287.21,0
850,Germany,Male,56,1.0,169743.83,1,0,0,155850.4,1
470,France,Female,25,8.0,127974.06,2,1,1,183259.35,0
623,France,Female,37,4.0,140211.88,1,1,1,93832.33,0
531,France,Female,37,1.0,0.0,1,1,0,4606.97,0
803,Germany,Male,34,4.0,142929.16,2,1,1,114869.56,0
732,Spain,Male,54,0.0,134249.7,1,0,1,13404.4,0
625,France,Female,24,1.0,0.0,2,1,1,180969.55,0
582,France,Female,43,5.0,153313.67,1,0,0,170563.73,0
766,Germany,Female,62,7.0,142724.48,1,0,1,5893.23,1
748,Germany,Female,27,2.0,90971.85,1,1,1,131662.47,0
703,France,Female,32,6.0,0.0,2,0,0,33606.52,0
749,Germany,Female,29,3.0,137059.05,3,1,0,102975.72,1
842,France,Male,44,3.0,141252.18,4,0,1,128521.16,1
678,France,Male,60,8.0,185648.56,1,0,0,192156.54,1
666,France,Female,40,2.0,0.0,2,0,0,36371.27,0
724,Spain,Male,39,3.0,0.0,2,0,1,95562.81,0
768,France,Male,29,2.0,95984.69,2,1,1,73686.75,0
710,Spain,Female,28,6.0,0.0,1,1,0,48426.98,0
707,Spain,Female,52,7.0,0.0,1,1,0,109688.82,1
534,France,Male,52,1.0,0.0,3,1,1,104035.41,1
674,France,Male,37,3.0,0.0,1,1,0,158049.9,0
562,Germany,Male,33,8.0,92659.2,2,1,0,1354.25,0
535,Germany,Female,53,5.0,141616.55,2,1,1,75888.65,0
662,Spain,Female,41,4.0,90350.77,1,1,0,75884.65,1
630,Spain,Male,26,7.0,0.0,2,1,1,6656.64,0
758,France,Female,32,2.0,84378.9,1,1,1,75396.43,0
645,France,Male,30,1.0,125739.26,1,1,1,193441.23,0
671,Germany,Male,35,1.0,144848.74,1,1,1,179012.3,0
741,France,Male,42,6.0,106036.52,1,1,0,194686.78,1
699,Germany,Male,32,1.0,123906.22,3,1,1,127443.82,1
564,Germany,Female,62,5.0,114931.35,3,0,1,18260.98,1
466,France,Male,26,9.0,105522.06,1,1,0,10842.46,0
608,France,Male,37,5.0,146093.39,2,0,0,160593.41,0
564,Spain,Male,31,5.0,121461.87,1,1,1,20432.09,1
640,Germany,Female,30,5.0,32197.64,1,0,1,141446.01,0
779,Spain,Female,34,5.0,0.0,2,0,1,111676.63,0
714,France,Male,52,4.0,100755.66,1,1,1,186775.25,0
743,Spain,Male,35,6.0,79388.33,1,1,1,193360.69,0
655,France,Female,32,2.0,0.0,1,1,1,71047.51,0
720,France,Male,33,9.0,0.0,2,1,1,142956.48,0
580,Germany,Female,38,1.0,128218.47,1,1,0,125953.83,1
681,Spain,Female,37,6.0,121231.39,1,1,1,146366.08,0
668,Germany,Female,32,9.0,92041.87,1,1,1,43595.9,0
740,Germany,Female,40,2.0,122295.17,2,1,1,30812.84,0
763,Spain,Male,67,9.0,148564.66,1,0,1,87236.4,0
638,France,Male,41,6.0,131762.94,1,1,1,47675.29,0
679,France,Female,36,3.0,0.0,2,1,1,2243.41,0
815,Germany,Female,25,3.0,135161.67,1,1,1,136071.05,0
710,Spain,Female,75,5.0,0.0,2,1,1,9376.89,0
794,Spain,Female,37,9.0,0.0,2,1,0,68008.85,0
639,Spain,Female,27,8.0,133806.54,2,1,0,6251.3,0
493,France,Female,46,4.0,0.0,2,1,0,1907.66,0
710,France,Female,33,9.0,0.0,2,1,0,72945.32,0
675,France,Male,35,8.0,0.0,2,1,1,56642.97,0
670,Germany,Female,36,2.0,84266.44,2,0,0,38614.69,0
608,Germany,Female,30,2.0,91057.37,2,1,0,132973.17,0
618,France,Male,34,5.0,134954.53,1,1,1,151954.39,0
525,Spain,Male,33,5.0,0.0,2,1,0,161002.29,0
675,France,Female,34,10.0,84944.58,1,0,0,146230.63,0
684,France,Female,41,6.0,135203.81,2,1,1,121967.88,0
571,France,Female,23,10.0,151097.28,1,0,1,17163.75,0
660,Germany,Female,52,4.0,86891.84,1,1,0,90877.76,0
618,Spain,Male,38,5.0,126473.99,1,1,0,91972.49,0
571,France,Female,42,4.0,108825.34,3,1,0,55558.51,1
754,Germany,Male,27,7.0,117578.35,2,0,1,87908.01,0
494,Spain,Male,38,9.0,0.0,2,1,1,6203.66,0
660,Spain,Male,33,4.0,0.0,1,1,0,29664.45,0
745,France,Male,36,8.0,67226.37,1,1,0,130789.6,0
663,Germany,Male,28,8.0,123674.28,2,1,1,87985.2,0
443,Germany,Male,59,4.0,110939.3,1,1,0,72846.58,1
694,France,Male,36,3.0,97530.25,1,1,1,117140.41,0
548,France,Female,41,4.0,82596.8,1,0,1,55672.09,0
641,France,Male,50,6.0,153590.73,2,1,1,130910.78,0
631,France,Male,51,8.0,100654.8,1,1,0,171587.9,0
797,France,Male,29,6.0,0.0,1,0,1,149991.32,0
644,France,Male,33,9.0,141234.98,1,1,0,95673.05,0
569,Spain,Male,43,8.0,161546.68,2,0,1,178187.28,0
633,Germany,Male,58,2.0,128137.42,2,1,0,147635.33,1
575,Spain,Male,41,2.0,100062.39,1,0,0,126307.25,0
686,Spain,Male,22,5.0,0.0,2,1,0,158974.45,0
678,Germany,Male,32,4.0,139626.01,1,1,1,118235.52,1
533,Germany,Male,51,6.0,127545.56,2,0,0,79559.02,1
648,France,Female,44,2.0,0.0,2,1,1,58652.23,0
822,France,Male,37,3.0,105563.0,1,1,0,182624.93,0
740,Spain,Female,56,4.0,99097.33,1,1,1,85016.64,1
608,Germany,Female,40,7.0,96202.32,1,0,0,161154.85,0
710,France,Female,37,5.0,0.0,2,1,0,115403.31,0
756,Germany,Female,26,5.0,155143.52,1,0,1,135034.57,1
620,France,Male,32,7.0,0.0,2,1,1,34665.79,0
549,Germany,Male,34,6.0,204017.4,2,1,0,109538.35,0
703,Germany,Male,42,6.0,63227.0,1,0,1,137316.32,0
704,Spain,Male,33,3.0,0.0,2,1,0,73018.74,0
787,France,Male,51,0.0,58137.08,1,0,1,142538.31,0
775,Germany,Female,77,6.0,135120.56,1,1,0,37836.64,0
615,France,Male,32,9.0,0.0,2,1,1,6225.63,0
721,Germany,Male,37,4.0,98459.6,1,0,0,90821.66,0
806,France,Female,32,3.0,63763.49,1,1,0,156593.09,0
682,France,Male,50,6.0,121818.84,2,0,1,124151.37,0
599,Spain,Male,34,2.0,101506.66,1,0,0,198030.24,0
645,France,Male,32,3.0,0.0,2,0,1,97628.08,0
722,Spain,Female,50,0.0,132088.59,1,1,1,128262.14,0
545,Germany,Male,37,9.0,110483.86,1,1,1,127394.67,0
699,Spain,Male,47,1.0,0.0,2,0,1,30117.44,0
627,France,Male,37,2.0,125190.86,1,0,1,84584.69,0
683,Germany,Male,73,9.0,124730.26,1,1,1,51999.5,0
661,Germany,Male,35,8.0,124098.54,1,1,0,86678.48,0
601,Spain,Male,28,6.0,0.0,2,1,0,14665.28,0
787,France,Male,46,7.0,117685.31,2,1,1,93360.35,0
742,Spain,Male,24,8.0,0.0,2,1,0,4070.28,0
722,Spain,Male,37,9.0,0.0,2,1,0,31921.95,0
581,Spain,Female,24,10.0,159203.71,1,1,1,102517.83,1
635,Germany,Female,36,9.0,81231.85,2,1,0,196731.08,0
697,Germany,Male,29,0.0,172693.54,1,0,0,141798.98,0
776,France,Female,31,5.0,0.0,2,1,0,92647.94,0
696,France,Male,42,4.0,0.0,1,0,0,126353.13,1
611,Spain,Female,33,7.0,0.0,2,1,1,3729.89,0
644,France,Male,44,5.0,73348.56,1,1,0,157166.79,1
821,France,Female,28,8.0,0.0,1,1,1,36754.13,0
747,France,Female,25,4.0,0.0,2,0,1,42039.67,0
678,Spain,Male,29,6.0,0.0,2,1,0,64443.75,0
721,France,Female,35,6.0,118273.83,1,0,1,3086.89,0
747,Germany,Male,58,7.0,116313.57,1,1,1,190696.35,1
711,Germany,Male,34,4.0,133467.77,2,1,1,42976.64,0
538,Spain,Male,43,5.0,0.0,2,1,0,126933.73,0
620,France,Female,42,1.0,0.0,2,0,1,65565.92,0
850,Spain,Female,57,8.0,126776.3,2,1,1,132298.49,0
617,France,Male,25,1.0,102585.88,2,1,1,115387.4,0
539,France,Male,39,8.0,0.0,2,1,0,36692.17,0
675,Spain,Male,36,9.0,106190.55,1,0,1,22994.32,0
591,France,Female,33,4.0,113743.37,1,1,0,124625.08,0
850,Spain,Female,29,10.0,0.0,2,1,1,94815.04,0
625,France,Male,31,5.0,0.0,2,0,1,90.07,0
749,France,Male,42,2.0,56726.83,2,0,1,185543.35,0
603,Spain,Male,30,6.0,129548.5,2,1,1,19282.85,0
469,Germany,Male,38,9.0,113599.42,1,0,0,11950.29,0
625,France,Male,37,1.0,177069.24,2,1,1,96088.54,0
641,France,Female,35,4.0,0.0,2,0,0,125986.18,0
616,Germany,Male,39,2.0,121704.32,2,1,0,55556.3,0
556,Germany,Female,43,4.0,125890.72,1,1,1,74854.97,0
668,France,Male,32,7.0,0.0,2,1,1,777.37,0
779,Germany,Female,40,2.0,75470.23,1,1,1,52894.01,0
573,Spain,Female,72,8.0,98765.84,1,1,1,96015.53,0
744,France,Male,47,9.0,0.0,2,1,0,113163.17,0
678,France,Female,49,3.0,204510.94,1,0,1,738.88,1
850,France,Male,37,4.0,126872.6,1,1,0,197266.58,0
733,Spain,Female,32,5.0,0.0,2,1,0,131625.14,0
681,France,Male,43,2.0,66338.68,1,1,1,18772.5,1
567,Spain,Male,44,9.0,0.0,2,1,0,87677.15,0
716,France,Male,35,4.0,144428.87,1,1,0,134132.65,0
588,Germany,Male,41,6.0,106116.56,2,1,0,198766.61,0
425,Spain,Female,22,7.0,169649.73,2,0,1,136365.0,1
606,Spain,Male,37,8.0,154712.58,2,1,0,89099.18,0
604,Spain,Male,23,7.0,124577.33,1,1,1,7267.25,0
781,France,Female,28,4.0,0.0,2,1,0,177703.15,0
630,France,Male,26,2.0,129837.72,2,0,1,197001.15,0
520,France,Male,58,3.0,0.0,2,0,1,32790.02,0
656,Germany,Male,27,4.0,118627.16,2,1,1,160835.3,0
420,Spain,Female,55,6.0,91893.32,1,1,0,144870.28,1
572,Spain,Female,26,5.0,0.0,2,1,0,119381.41,0
517,France,Male,41,2.0,0.0,2,0,1,75937.47,0
669,Germany,Female,35,4.0,108269.2,2,1,0,174969.92,0
557,France,Male,36,3.0,0.0,1,0,1,144078.02,0
621,Spain,Female,40,7.0,0.0,2,0,1,131283.6,1
549,Germany,Female,45,3.0,143734.01,2,1,1,96404.38,0
755,France,Female,38,1.0,0.0,2,1,0,20734.81,0
646,France,Female,42,3.0,175159.9,2,0,0,67124.48,1
637,France,Female,33,3.0,113913.53,1,0,1,65316.5,0
623,France,Male,40,6.0,0.0,2,1,1,66119.07,0
546,Germany,Female,52,1.0,106074.89,1,1,1,23548.45,1
682,France,Female,26,0.0,110654.02,1,0,1,111879.21,0
667,Spain,Female,40,1.0,146502.07,1,1,0,19162.89,0
